-188220393	db_len_in_bytes	15	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	originator	16	231	231	512	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	originator_len_in_bytes	17	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	orig_db	18	231	231	512	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	orig_db_len_in_bytes	19	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	cmds_in_tran	20	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	is_boundedupdate_singleton	21	48	48	1	3	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	begin_update_lsn	22	231	231	48	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	delete_lsn	23	231	231	48	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	last_end_lsn	24	231	231	48	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	fcomplete	25	48	48	1	3	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	fcompensated	26	48	48	1	3	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	fprocessingtext	27	48	48	1	3	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	max_cmds_in_tran	28	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	begin_time	29	61	61	8	23	3		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	commit_time	30	61	61	8	23	3		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	session_id	31	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	session_phase	32	231	231	400	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	is_known_cdc_tran	33	48	48	1	3	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-188220393	error_count	34	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	name	1	231	256	256	0	0	SQL_Latin1_General_CP1_CI_AS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	object_id	2	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	principal_id	3	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	schema_id	4	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	parent_object_id	5	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	type	6	175	175	2	0	0	Latin1_General_CI_AS_KS_WS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	type_desc	7	231	231	120	0	0	Latin1_General_CI_AS_KS_WS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	create_date	8	61	61	8	23	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	modify_date	9	61	61	8	23	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	is_ms_shipped	10	104	104	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	is_published	11	104	104	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-385	is_schema_published	12	104	104	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-269	external_pool_id	1	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-269	processor_group	2	52	52	2	5	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-269	cpu_mask	3	127	127	8	19	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-268	external_pool_id	1	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-268	name	2	231	256	256	0	0	SQL_Latin1_General_CP1_CI_AS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-268	max_cpu_percent	3	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-268	max_memory_percent	4	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-268	max_processes	5	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-268	version	6	127	127	8	19	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-266	pool_id	1	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-266	processor_group	2	52	52	2	5	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-266	scheduler_mask	3	127	127	8	19	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-265	database_id	1	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-265	non_transacted_access	2	48	48	1	3	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-265	non_transacted_access_desc	3	231	231	120	0	0	Latin1_General_CI_AS_KS_WS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-265	directory_name	4	231	231	512	0	0	Latin1_General_CI_AS_KS_WS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-264	database_id	1	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-264	register_date	2	61	61	8	23	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-264	registered_by	3	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-264	version	4	231	231	256	0	0	SQL_Latin1_General_CP1_CI_AS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-262	server_specification_id	1	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-262	audit_action_id	2	175	175	4	0	0	Latin1_General_CI_AS_KS_WS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-262	audit_action_name	3	231	231	120	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-262	class	4	48	48	1	3	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-262	class_desc	5	231	231	120	0	0	Latin1_General_CI_AS_KS_WS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-262	major_id	6	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
