wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1061,DOSGUARD_RWLOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1130,DOSGUARDEXCEPTIONLIST_RWLOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1142,DPT_ENTRY_LOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1038,DROP_DATABASE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,254,DROPTEMP
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,111,DTC
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,268,DTC_ABORT_REQUEST
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,262,DTC_RESOLVE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,171,DTC_STATE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,269,DTC_TMDOWN_REQUEST
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,261,DTC_WAITFOR_OUTCOME
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1094,DTCNEW_ENLIST
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1095,DTCNEW_PREPARE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1092,DTCNEW_RECOVERY
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1096,DTCNEW_TM
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1093,DTCNEW_TRANSACTION_ENLISTMENT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,208,DTCPNTSYNC
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,150,DUMP_LOG_COORDINATOR
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,134,DUMP_LOG_COORDINATOR_QUEUE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,393,DUMPTRIGGER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,187,EC
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,298,EE_PMOLOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,305,EE_SPECPROC_MAP_INIT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,818,ENABLE_EMPTY_VERSIONING
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,251,ENABLE_VERSIONING
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,675,ERRHDL_OUTBOX_MUTEX
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,395,ERRHDL_SVC
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,304,ERROR_REPORTING_MGR
