71	18	0x000000000000	1	0x000000000000	32	1	1	0	0	0	0	0	0	0	35	23	0	0	0	0x000000000000	0	0	0		clst		8000	0
72	18	0x000000000000	1	0x000000000000	51	1	1	0	0	0	0	0	0	0	54	23	0	0	0	0x000000000000	0	0	0		cl		8000	0
73	18	0x000000000000	1	0x000000000000	180	2	1	0	0	0	0	0	0	0	2648	24	0	0	0	0x000000000000	0	0	0		cl		8000	0
74	18	0x610000000100	1	0x610000000100	25	3	1	1	4	4	228	128	0	0	28	16	0	0	0	0x620000000100	0	0	0		clst		8000	228
74	2	0x630000000100	2	0x630000000100	18	8	1	1	2	2	228	128	0	0	21	24	0	0	0	0x640000000100	0	0	0		nc1		8000	228
74	8388672		17		0	1	0	0	0	0	0	42	0	0	0		0	0	0		0	0	0		_WA_Sys_00000001_0000004A		8000	0
74	8388672		18		0	1	0	0	0	0	0	42	0	0	0		0	0	0		0	0	0		_WA_Sys_00000003_0000004A		8000	0
74	8388672		19		0	1	0	0	0	0	0	42	0	0	0		0	0	0		0	0	0		_WA_Sys_00000005_0000004A		8000	0
75	18	0x670000000100	1	0x670000000100	25	5	1	1	4	4	166	250	0	0	28	24	0	0	0	0x680000000100	0	0	0		clst		8000	166
75	2	0x690000000100	2	0x690000000100	18	10	1	1	2	2	166	250	0	0	21	24	0	0	0	0x6A0000000100	0	0	0		nc1		8000	166
75	8388672		17		0	1	0	0	0	0	0	243	0	0	0		0	0	0		0	0	0		_WA_Sys_00000001_0000004B		8000	0
75	8388672		18		0	1	0	0	0	0	0	243	0	0	0		0	0	0		0	0	0		_WA_Sys_00000003_0000004B		8000	0
75	8388672		19		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000005_0000004B		8000	0
78	18	0x000000000000	1	0x000000000000	33	3	1	0	0	0	0	0	0	0	36	16	0	0	0	0x000000000000	0	0	0		cl		8000	0
78	2	0x000000000000	2	0x000000000000	26	5	1	0	0	0	0	0	0	0	29	24	0	0	0	0x000000000000	0	0	0		nc		8000	0
79	18	0x000000000000	1	0x000000000000	38	2	1	0	0	0	0	0	0	0	41	21	0	0	0	0x000000000000	0	0	0		clst		8000	0
80	18	0x000000000000	1	0x000000000000	28	1	1	0	0	0	0	0	0	0	1434	96	0	0	0	0x000000000000	0	0	0		cl		8000	0
82	18	0x000000000000	1	0x000000000000	52	2	1	0	0	0	0	0	0	0	55	15	0	0	0	0x000000000000	0	0	0		clst		8000	0
84	18	0x000000000000	1	0x000000000000	36	1	1	0	0	0	0	0	0	0	311	15	0	0	0	0x000000000000	0	0	0		cl		8000	0
85	18	0x000000000000	1	0x000000000000	13	3	1	0	0	0	0	0	0	0	160	147	0	0	0	0x000000000000	0	0	0		clst		8000	0
86	18	0x000000000000	1	0x000000000000	32	2	1	0	0	0	0	0	0	0	1589	15	0	0	0	0x000000000000	0	0	0		clst		8000	0
86	2	0x000000000000	2	0x000000000000	9	4	1	0	0	0	0	0	0	0	540	527	0	0	0	0x000000000000	0	0	0		nonclst		8000	0
86	2	0x000000000000	3	0x000000000000	29	5	1	0	0	0	0	0	0	0	32	31	0	0	0	0x000000000000	0	0	0		nonclstgi		8000	0
87	18	0x000000000000	1	0x000000000000	16	1	1	0	0	0	0	0	0	0	2648	15	0	0	0	0x000000000000	0	0	0		clst		8000	0
89	18	0x000000000000	1	0x000000000000	57	1	1	0	0	0	0	0	0	0	2648	15	0	0	0	0x000000000000	0	0	0		clst		8000	0
89	2	0x000000000000	2	0x000000000000	9	4	1	0	0	0	0	0	0	0	1055	1044	0	0	0	0x000000000000	0	0	0		nc1		8000	0
90	18	0x080000000100	1	0x080000000100	16	3	1	1	4	4	98	8	0	0	2648	19	0	0	0	0x210000000100	0	0	0		clst		8000	98
90	2	0x480000000100	2	0x480000000100	13	4	1	1	2	2	98	8	0	0	16	15	0	0	0	0x510000000100	0	0	0		nc1		8000	98
91	18	0x520000000100	1	0x520000000100	33	1	1	1	4	4	100	7	0	0	2648	15	0	0	0	0x310000000100	0	0	0		cl		8000	100
91	2	0x0B0000000100	2	0x0B0000000100	23	7	1	1	2	2	100	7	0	0	27	25	0	0	0	0x230000000100	0	0	0		nc1		8000	100
92	18	0x4A0000000100	1	0x4A0000000100	16	2	1	1	2	2	112	15	0	0	2648	15	0	0	0	0x530000000100	0	0	0		cl		8000	112
93	18	0x2A0000000100	1	0x2A0000000100	28	2	1	1	4	4	19	2	0	0	2648	15	0	0	0	0x820000000100	0	0	0		cl		8000	19
93	2	0x880000000100	2	0x880000000100	13	5	1	1	2	2	19	2	0	0	16	19	0	0	0	0x160000000100	0	0	0		nc1		8000	19
94	18	0x000000000000	1	0x000000000000	17	3	1	0	0	0	0	0	0	0	2648	48	0	0	0	0x000000000000	0	0	0		cl		8000	0
95	18	0x000000000000	1	0x000000000000	24	1	1	0	0	0	0	0	0	0	2648	15	0	0	0	0x000000000000	0	0	0		cl		8000	0
95	2	0x000000000000	2	0x000000000000	5	2	1	0	0	0	0	0	0	0	281	267	0	0	0	0x000000000000	0	0	0		nc1		8000	0
95	2	0x000000000000	3	0x000000000000	5	2	1	0	0	0	0	0	0	0	89	75	0	0	0	0x000000000000	0	0	0		nc3		8000	0
96	18	0x000000000000	1	0x000000000000	33	1	1	0	0	0	0	0	0	0	2648	15	0	0	0	0x000000000000	0	0	0		clst		8000	0
96	2	0x000000000000	2	0x000000000000	5	2	1	0	0	0	0	0	0	0	281	267	0	0	0	0x000000000000	0	0	0		nc1		8000	0
96	2	0x000000000000	3	0x000000000000	10	5	1	0	0	0	0	0	0	0	50	43	0	0	0	0x000000000000	0	0	0		nc2		8000	0
97	18	0x6E0000000100	1	0x6E0000000100	21	3	1	1	4	4	3	0	0	0	296	16	0	0	0	0x720000000100	0	0	0		clst		8000	3
97	2	0x730000000100	2	0x730000000100	10	6	1	1	2	2	3	3	0	0	285	272	0	0	0	0x860000000100	0	0	0		nc1		8000	3
97	8388672		17		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000002_00000061		8000	0
97	8388672		18		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000003_00000061		8000	0
