0x0000000BFB3E1890	MEMORYCLERK_HOST	Spatial Host	0	0	0	0	0	0	0	8192	0x0000000BFB3E18D0	0x0000000BFAC95EB8
0x0000000BFADE4CD0	MEMORYCLERK_SPATIAL	Spatial Memory Clerk	0	128	0	0	0	0	0	8192	0x0000000BFADE4D10	0x0000000BFAC95EB8
0x0000000BF709E040	OBJECTSTORE_XACT_CACHE	Transactions	0	48	0	0	0	0	0	8192	0x0000000BF709E080	0x0000000000000000
0x0000000BF709EE90	OBJECTSTORE_XACT_CACHE	Transactions	0	32	0	0	0	0	0	8192	0x0000000BF709EED0	0x0000000000000000
0x0000000BF70A8040	OBJECTSTORE_XACT_CACHE	Transactions	0	80	0	0	0	0	0	8192	0x0000000BF70A8080	0x0000000000000000
0x0000000BF70A8E90	OBJECTSTORE_XACT_CACHE	Transactions	0	48	0	0	0	0	0	8192	0x0000000BF70A8ED0	0x0000000000000000
0x0000000BF70B2040	OBJECTSTORE_XACT_CACHE	Transactions	0	32	0	0	0	0	0	8192	0x0000000BF70B2080	0x0000000000000000
0x0000000BF70B2E90	OBJECTSTORE_XACT_CACHE	Transactions	0	64	0	0	0	0	0	8192	0x0000000BF70B2ED0	0x0000000000000000
0x0000000BF70BC040	OBJECTSTORE_XACT_CACHE	Transactions	0	48	0	0	0	0	0	8192	0x0000000BF70BC080	0x0000000000000000
0x0000000BF70BCE90	OBJECTSTORE_XACT_CACHE	Transactions	0	96	0	0	0	0	0	8192	0x0000000BF70BCED0	0x0000000000000000
0x0000000BF7140040	CACHESTORE_COLUMNSTOREOBJECTPOOL	Column store object pool	0	64	0	0	0	0	0	8192	0x0000000BF7140080	0x0000000000000000
0x0000000BFADE53E0	USERSTORE_SCHEMAMGR	SchemaMgr Store	0	2080	0	0	0	0	0	8192	0x0000000BFADE5420	0x0000000000000000
0x0000000BF7234080	CACHESTORE_SEHOBTCOLUMNATTRIBUTE	SESHAREDCOLMETADATACACHE	0	96	0	0	0	0	0	8192	0x0000000BF72340C0	0x0000000000000000
