KEYWORD,3,async_io_completed,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,4,0,,Associated Keyword
offset,0,async_io_completed,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
file_handle,1,async_io_completed,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
completion_routine_pointer,2,async_io_completed,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
user_data_pointer,3,async_io_completed,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
UUID,0,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,5E029A26-B868-4989-B3E0-305FE9407A3F,0,,Globally Unique ID
VERSION,1,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,8,0,,Associated Keyword
address,0,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
size,1,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
tag,2,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
