0x0000000BEC23C060		57344	17		MEMOBJ_PARSE		0		8192	57344	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC246060		172032	17		MEMOBJ_PARSE		0		8192	172032	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC254060		131072	17		MEMOBJ_PARSE		0		8192	131072	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC29C060		73728	17		MEMOBJ_PARSE		0		8192	73728	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC29E060		368640	17		MEMOBJ_PARSE		0		8192	368640	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC2F6060		172032	17		MEMOBJ_PARSE		0		8192	172032	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC074060		229376	17		MEMOBJ_PARSE		0		8192	229376	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC0A4060		278528	17		MEMOBJ_PARSE		0		8192	278528	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC0A6060		32768	17		MEMOBJ_PARSE		0		8192	32768	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC0EE060		98304	17		MEMOBJ_PARSE		0		8192	98304	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC0F6060		40960	17		MEMOBJ_PARSE		0		8192	40960	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC0CA060		196608	17		MEMOBJ_PARSE		0		8192	196608	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC128060		90112	17		MEMOBJ_PARSE		0		8192	90112	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC12A060		180224	17		MEMOBJ_PARSE		0		8192	180224	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC14E060		81920	17		MEMOBJ_PARSE		0		8192	81920	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC16E060		90112	17		MEMOBJ_PARSE		0		8192	90112	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC414060		106496	17		MEMOBJ_PARSE		0		8192	106496	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC416060		81920	17		MEMOBJ_PARSE		0		8192	81920	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC430060		65536	17		MEMOBJ_PARSE		0		8192	65536	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC444060		49152	17		MEMOBJ_PARSE		0		8192	49152	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC454060		106496	17		MEMOBJ_PARSE		0		8192	106496	0x0000000BFDE380C0			0	NoPartition			
